0.001,100.0,0.10439167962663132,0.012028187993777632,0.0086781000097681336
0.0050000000000000001,100.0,0.43225726708025008,0.045733199708020464,0.029834113231822484
0.01,100.0,0.69512069348409811,0.068608554181139661,0.038780039563814019
0.050000000000000003,100.0,1.089969183119605,0.11200686865659007,0.017997804355818416
0.10000000000000001,100.0,1.0964316878594287,0.12436207434991402,0.0056576411654315744
0.5,100.0,1.0964608113924048,0.12861719390874365,0.0014025223111921738
1.0,100.0,1.096460811392405,0.1286172323233758,0.00140248389655573
5.0,100.0,-1.3641027525855672e+72,-1.8572347806572289e+87,-1.8572347806572294e+87
10.0,100.0,-1.0139809067082207e+105,-1.3061206571859549e+120,-1.3061206571859546e+120
0.20000000000000001,100.0,1.0964608111690519,0.12835319174721813,0.0016665244727177002
